index,area_sqkm_tot,area_sqkm_sg1,area_sqkm_sg2
637,648.2439106692573,648.2439106692573,0.0
638,2354.4854889259805,2354.4854889259805,0.0
639,2005.5579129464954,1418.3030408127545,587.0207425477379
640,907.9594557299021,0.0,0.0
641,391.57549755724966,0.0,0.0
642,391.57549755727854,234.4808095306884,0.20063181712956168
643,738.5924841864203,0.0,0.0
644,392.81129439571936,0.0,0.0
645,1169.28608798213,1169.28608798213,0.0
646,910.8249401498673,4.597607516169882,0.05581878481159361
647,394.05968191010686,378.28408421457567,15.772403748727541
648,394.0596819101329,394.0596819101329,0.0
649,395.320809869388,196.42953958980272,0.0
650,658.0963928690351,658.0963928690351,0.0
651,396.59483063151436,396.59483063151436,0.0
652,658.0963928690364,658.0963928690364,0.0
653,917.7157980393173,0.0,0.0
654,1183.0111412818785,1183.0111412818785,0.0
655,5202.475577691731,2353.502140487661,0.0
656,2314.457217515196,2314.4572174592504,0.0
657,1272.7208868154041,142.08179172920268,57.09139614331575
658,397.8818991985174,397.8818991985174,0.0
659,1452.0124568133567,1452.0124568133567,0.0
660,399.18217327135534,399.18217327135534,0.0
661,399.18217327129037,399.1821732680165,0.0
662,664.5695552330717,664.5695552190127,0.0
663,1541.8795265298545,598.9530994144975,449.46471438918445
664,1723.7085260675324,640.9502366437163,756.7486809045777
665,665.667862392118,665.6678623722305,0.0
666,401.1576964732585,203.6904213662821,0.42000559721605596
667,666.7718162803611,666.7718162803646,0.0
668,1021.7111428828856,1021.711142882898,0.0
669,4174.70522283205,1593.489831421432,2581.468168772441
670,401.82298258030886,401.82298258030886,0.0
671,666.7718162803932,666.7718162803932,0.0
672,402.49169248770056,402.49169248770056,0.0
673,402.4916924876987,402.4916924876987,0.0
674,668.4393640080557,668.4393640080557,0.0
675,1553.196210575589,1553.1962105755883,0.0
676,1421.9729322817952,1421.9729322817952,0.0
677,759.2919934845837,759.2919934845837,0.0
678,668.9968029996722,668.9968029996722,0.0
679,759.2919934846118,0.0,759.7615206929215
680,403.16384723777657,0.0,403.47919072256735
681,1293.5712867721636,415.1974104188397,878.5055717119287
682,1198.3538495668445,0.0,1198.9451354232517
683,403.8394680585548,274.9466928772784,129.1757204421153
684,403.8394680585487,39.698945640652546,364.4284234810203
685,404.5185763654866,0.0,404.83498656581725
686,671.8113935724492,215.8096606912813,456.1201642950533
687,2358.330021632095,2344.5569452725213,0.29885956498308336
688,939.5538238962906,939.5538238962906,0.0
689,672.3775088299864,672.3775088299864,0.0
690,405.2011937636581,0.0,405.5143979095445
691,1208.773558100799,159.81514019687677,1048.365471998104
692,405.8873420497123,0.0,406.20483000564127
693,944.3550541573308,0.0,719.5437105499382
694,406.57704321382005,406.57704321382005,0.0
695,945.967441295999,945.967441295999,0.0
696,679.2981144334193,0.0,586.5307305671831
697,772.3395605855214,772.3395605855214,0.0
698,2834.889428169696,694.6368132522273,0.0
699,1048.67194874266,0.0,0.0
700,2859.0292656755323,280.02686112029863,1198.1169869620694
701,412.2252605687846,0.0,0.0
702,412.94796021398696,412.9479602139863,0.0
703,685.2322383572603,0.0,685.556197948467
704,685.2322383572939,685.2322383572939,0.0
705,413.6744437673352,8.987437401346122,17.84664334362817
706,960.8980963238369,841.8341858853012,118.8322996283735
707,960.8943912272847,960.8943912272847,0.0
708,690.0923278940547,690.0923278940547,0.0
709,690.7081071698964,690.7081071698958,0.0
710,415.8768416366693,0.0,416.20219622330063
711,783.2770918113907,0.0,783.7704167087445
712,415.87684163669167,0.0,124.87171595702837
713,690.0923278940237,304.6321890707416,385.3526135050202
714,1790.141940837836,0.0,0.0
715,1241.5775998387762,1241.5775998387594,0.0
716,1520.8770403427668,0.0,1521.2079396647082
717,1523.6184653229807,1523.6184653229807,0.0
718,695.6843810401368,0.0,696.0131276838056
719,1623.859997172724,1462.7219846491453,161.21193305122128
720,420.3871494142056,180.18432367245617,240.3909749378682
721,2077.040482041528,2077.040482041528,0.0
722,978.326325245676,978.326325245676,0.0
723,421.9226017764885,150.1693377834487,271.9202539506475
724,700.124463511044,700.124463511044,0.0
725,1073.3959508619537,1073.3959508619537,0.0
726,794.6838391313432,794.6838391313432,0.0
727,422.69644987384316,422.69644987384316,0.0
728,1357.2302523269655,1357.2302523269648,0.0
729,703.3486805916547,703.3486805916547,0.0
730,703.9972995257616,703.9972995257616,0.0
731,425.04280761103064,0.0,0.0
732,1742.3057112590338,1742.3057112590338,0.0
733,1928.7796805233716,1928.7796805233716,0.0
734,709.9249672907056,363.4274519123986,346.7211575227001
735,5913.5888859683655,709.7257908037496,0.0
736,710.5911179896729,710.5911179896729,0.0
737,994.8245480310433,994.8245480310433,0.0
738,809.6406346168035,0.0,0.0
739,2418.434680257917,2418.434680257917,0.0
740,430.66597907139436,138.0749510476032,0.40962851784469073
741,430.66597907141573,0.0,0.0
742,430.66597907141715,430.66597907141715,0.0
743,430.6659790714483,430.6659790714483,0.0
744,431.486664241774,360.20582390951745,0.0
745,431.4866642417769,431.4866642417769,0.0
746,431.48666424173814,118.2073376092712,0.0
747,432.31178198000725,432.31178198000725,0.0
748,3615.4338204517867,3615.4338204517867,0.0
749,2141.5572760958826,1454.159804333125,2.993094324144343
750,1199.3013289746812,1199.3013289746812,0.0
751,4339.842117147436,0.0,0.0
752,433.975436715991,433.975436715991,0.0
753,1580.2742936135912,596.5284682317446,20.45976960717507
754,434.8140352199029,218.26003834417176,0.0
755,1297.4311811911193,244.1746923161969,143.7206806926619
756,435.6571893116129,435.6571893116129,0.0
757,1008.317802187197,1008.3178021871968,0.0
758,10940.17877024934,10641.515119044649,0.0
759,436.50493048869384,436.50493048869384,0.0
760,1110.5771040046734,0.0,1111.086945881223
761,1398.956092180491,1398.956092180491,0.0
762,725.0294071555152,725.0294071555152,0.0
763,725.7362787287514,725.7362787287514,0.0
764,725.7362787286908,0.0,0.0
765,6331.259266435269,1571.8528888511235,1543.6254455593516
766,1591.22094046301,1591.22094046301,0.0
767,2841.154083269407,2805.2390217298034,0.0
768,825.4235203844423,825.4235203844423,0.0
769,2581.016521998189,2581.016521998189,0.0
770,2573.346487547709,1532.0564455002368,1041.279269107623
771,2377.7573704301753,2377.7573704301753,0.0
772,1593.417705902519,1593.417705902519,0.0
773,1017.6811482970083,3.73344818773126,0.0
774,439.9424067253593,439.9424067253593,0.0
775,830.3281124265884,830.3281124265884,0.0
776,731.4715095560936,731.4715095560936,0.0
777,732.9250196350446,732.9250196350446,0.0
778,734.3865217103121,734.3865217103121,0.0
779,443.45587676161836,443.45587676161836,0.0
780,2489.260154681149,2489.260154681149,0.0
781,3552.5242460585637,1793.2945154553909,0.31402791609027786
782,444.34637050470747,444.34637050470747,0.0
783,738.0769761450938,0.0,0.0
784,2896.9301720077287,333.1976789298016,2564.2668044805964
785,447.04750871758864,447.04750871758864,0.0
786,3700.1653483295727,3203.7337590312654,0.8562143951565165
787,3119.466163443567,866.3386182292273,3.251599669350277
788,447.04750871760683,188.48343984956435,0.0
789,447.0475087175455,0.0,0.0
790,745.60973694568,0.0,0.0
791,448.873336556324,448.873336556324,0.0
792,449.7938795057904,449.7938795057904,0.0
793,1639.4780689096985,1639.4780689096985,0.0
794,2535.0970005770405,597.1325606421034,0.0
795,452.5864675500525,159.53831950055368,293.0472309000042
796,2055.663542712703,2055.663542712703,0.0
797,454.4743689237543,0.0,0.0
798,5623.0044976436475,2841.9203758782623,0.6687280333473112
799,2673.869955762247,0.0,1038.1508158472004
800,1060.2339958596697,1046.5922522842332,0.0
801,2781.1405687296,2327.429641001669,456.9652303758888
802,1769.9445280380953,0.0,502.79029518924006
803,460.2671345389357,460.26713453893416,0.0
804,7479.14924199231,2055.821497227184,4568.154921979643
805,463.2381056884414,0.0,0.0
806,1183.2039231806586,1183.2039231806586,0.0
807,467.2792872295236,126.9113708734432,340.7785340056958
808,2325.872241759132,2325.872241759132,0.0
809,472.4630939538293,472.4630939538293,0.0
810,476.7195638392704,476.7195638392704,0.0
811,791.0527417873043,791.0527417873043,0.0
812,481.0766098029822,481.0766098029822,0.0
813,483.29384231490576,483.29384231490576,0.0
814,484.41231500087576,0.0,0.0
815,1329.5134869746546,1329.5134869746546,0.0
816,1125.8322047550944,1125.8322047550944,0.0
