country,location_id,company_name,number_plants,number_blast_furnace,total_capacity,location_name,latitude,longitude,accuracy,uid
MEXICO,8200021,ALTOS HORNOS DE MEXICO,26,2,15455,"MONCLOVA-I, COAHUILA",26.8841364,-101.4230896,Exact,MEX0002
MEXICO,8200022,ALTOS HORNOS DE MEXICO,17,1,23090,"MONCLOVA-II, COAHUILA",26.8887725,-101.4647782,Exact,MEX0003
MEXICO,8200031,SIMEC INTERN. SA DE CV,4,0,1820,"APIZACO-I, TLAXCALA",19.415881,-98.1393179,Approximate,MEX0004
MEXICO,8200032,SIMEC INTERN. SA DE CV,6,0,3100,"APIZACO-II, TLAXCALA",19.415881,-98.1393179,Approximate,MEX0005
MEXICO,8200041,SIMEC INTERN. SA DE CV,6,0,1510,GUADALAJARA,20.6596988,-103.3496092,Approximate,MEX0006
MEXICO,8200061,GERDAU CORSA ,3,0,600,TLALNEPANTLA,19.5202008,-99.1241553,Exact,MEX0007
MEXICO,8200071,GALVASID,2,0,675,"APODACA, NUEVO-LEON",25.7658793,-100.200307,Exact,MEX0008
MEXICO,8200102,SIMEC INTERN. SA DE CV,4,0,1290,"MEXICALI, BC",32.6245389,-115.4522623,Approximate,MEX0009
MEXICO,8200111,TERNIUM MEXICO,26,0,14435,"SAN NICOLAS DE LOS GARZA, NL",25.7493469,-100.2868973,Approximate,MEX0010
MEXICO,8200112,TERNIUM MEXICO,2,0,3000,"PESQUERIA MONTERREY, NL",25.7980307,-100.3931258,Approximate,MEX0011
MEXICO,8200114,TERNIUM MEXICO,7,0,3500,"PUEBLA WORKS, PUEBLA",19.0375893,-98.2005516,Approximate,MEX0012
MEXICO,8200115,TERNIUM MEXICO,1,0,1800,"CUAUHTEMOC, COLIMA",19.3309433,-103.5986529,Approximate,MEX0013
MEXICO,8200116,TERNIUM MEXICO,3,0,1500,"APODACA, NUEVO LEON",25.776468,-100.1858743,Approximate,MEX0014
MEXICO,8200121,SIMEC INTERN. SA DE CV,7,0,875,SAN-LUIS-POTOSI,22.1564699,-100.9855409,Approximate,MEX0015
MEXICO,8200131,SIMEC INTERN. SA DE CV,4,0,1200,SAN-LUIS-POTOSI,22.1564699,-100.9855409,Approximate,MEX0016
MEXICO,8200151,GERDAU CORSA (ex SIDERTUL),4,0,1850,TUTITLAN,19.6392125,-99.1668646,Exact,MEX0017
MEXICO,8200161,TERNIUM MEXICO,6,0,955,"MONTERRY, NL",25.6866142,-100.3161126,Exact,MEX0018
MEXICO,8200162,TERNIUM MEXICO,1,0,250,"MONCLOVA, COAHUILA",26.9080378,-101.4215236,Exact,MEX0019
MEXICO,8200171,OUTOKUMPU MEXINOX,11,0,300,SAN-LUIS-POTOSI,22.0931413,-100.8880565,Exact,MEX0020
MEXICO,8200181,DEACERO SA,5,0,2400,SALTILLO,25.4383234,-100.973678,Approximate,MEX0021
MEXICO,8200182,DEACERO SA,11,0,8470,CELAYA,20.5279612,-100.8112885,Approximate,MEX0022
MEXICO,8200183,DEACERO SA,4,0,5000,RAMOS ARIZPE,25.5411499,-100.9483074,Approximate,MEX0023
MEXICO,8200191,SIMEC INTERN. SA DE CV,3,0,315,TLALNEPANTLA,19.5345279,-99.1907364,Approximate,MEX0024
MEXICO,8200192,SIMEC INTERN. SA DE CV,4,0,1400,"RIO BRAVO-MATAMOROS, TAMAULIPAS",25.8901627,-97.5381661,Approximate,MEX0025
MEXICO,8200202,ARCELORMITTAL LAZ. CARDENAS,16,0,19920,"LAZARO-CARDENAS II, MICHOACAN",17.9336673,-102.2137431,Exact,MEX0026
MEXICO,8200211,TALLERES Y ACEROS SA,6,0,5660,"ORIZABA, VERACRUZ",18.8584637,-97.0892682,Exact,MEX0027
MEXICO,8200221,ARCELORMITTAL TULTITLAN,1,0,240,"TULTITLAN, MEXICO-CITY",19.6140409,-99.1875634,Exact,MEX0028
MEXICO,8200251,TENARIS TAMSA,4,0,4980,VERACRUZ,19.1760986,-96.230958,Exact,MEX0029
MEXICO,8200271,SIBASA ,1,0,550,"VILLAGRAN, GUANAJUATO",20.5134143,-100.9948315,Approximate,MEX0030
MEXICO,8200281,ACEROS DE YUCATAN SA,2,0,196,"MERIDA, YUCATAN",20.9673702,-89.5925857,Approximate,MEX0031
MEXICO,8200311,ZINCACERO (VILLACERO),2,0,145,"APODACA, NUEVO-LEON",25.7511309,-100.2229443,Exact,MEX0032
MEXICO,8200321,GALVANIZADORA NAC.,1,0,70,"VERACRUZ, VER.",19.2080371,-96.1439041,Exact,MEX0033
MEXICO,8200331,TERNIUM MEXICO,7,0,4700,"CHURUBUSCO MONTERREY, NL",25.6976808,-100.2699916,Exact,MEX0034
MEXICO,8200341,POSCO-MEXICO,2,0,900,"ALTAMIRA, TAMAULIPAS",22.4837059,-97.8980325,Exact,MEX0035
MEXICO,8200351,GERDAU,4,0,3700,SAHAGUN,19.7758168,-98.5759302,Exact,MEX0036
MEXICO,8200361,TENIGAL ,1,0,400,"PESQUERIA, NUEVO LEON",25.7917265,-100.0485536,Approximate,MEX0037
MEXICO,8200371,SERVIACERO WORTHINGTON,1,0,470,MONTERREY,25.811187,-100.399915,Exact,MEX0038
MEXICO,8200381,NUCOR-JFE-STEEL MEXICO,1,0,400,NN,20.9069008,-101.3910083,Exact,MEX0039
TRINIDAD + TOBAGO,8300331,NU-IRON (NUCOR),1,0,1600,"POINT LISAS, TRINIDAD",10.3994492,-61.4861973,Exact,TTO0001
TRINIDAD + TOBAGO,8300351,ARCELORMITTAL POINT LISAS,9,0,5660,"POINT LISAS, TRINIDAD-closed 2015/12",10.4045313,-61.4858824,Exact,TTO0002
CUBA ,8400101,ANTILLANA  DE ACERO (ACINOX),4,0,1110,"COTORRO, HAVANA",23.0398043,-82.2744928,Exact,CUB0001
CUBA ,8400111,ACINOX TUNAS,5,0,760,LAS TUNAS,20.9770778,-76.9663254,Exact,CUB0002
COSTA RICA,8500011,METALCO,1,0,40,COSTA RICA,9.9280694,-84.0907246,Exact,CRI0001
COSTA RICA,8500021,GALVATICA,1,0,100,COSTA RICA,9.748917,-83.753428,Approximate,CRI0002
COSTA RICA,8500031,ARCELORMITTAL GUAPILES,1,0,280,GUAPILES,10.2136788,-83.7890894,Exact,CRI0003
DOMINICAN REP.,8600011,GERDAU METALDOM,3,0,650,SANTO DOMINGO,18.4375003,-69.9468451,Exact,DOM0001
DOMINICAN REP.,8600021,GERDAU METALDOM,2,0,350,SANTO DOMINGO,18.4860575,-69.9312117,Approximate,DOM0002
EL SALVADOR ,8700102,CORINCA SA de CV,3,0,360,SAN SALVADOR,13.8258865,-89.2663219,Exact,SLV0001
GUATEMALA,8800011,SID. DE GUATEMALA SA,5,0,920,ESCUINTLA,14.2335641,-90.8185249,Exact,GTM0001
GUATEMALA,8800021,INGASA,2,0,155,GUATEMALA,14.4685862,-90.6453001,Exact,GTM0002
PUERTO RICO,8900011,INSID,1,0,75,BAYAMON,18.3691963,-66.1659674,Approximate,PRI0001
ARGENTINIA,9000011,ARCELORMITTAL ACINDAR SA,11,0,7890,"VILLA CONSTITUCION, SANTA FE",-33.2570087,-60.3033338,Exact,ARG0001
ARGENTINIA,9000021,VOTORANTIM ACERBRAG SA,5,0,1200,"BRAGADO, BA",-35.137194,-60.452096,Exact,ARG0002
ARGENTINIA,9000041,ARCELORMITTAL ACINDAR SA,1,0,300,"SAN NICOLAS, BA",-33.3432546,-60.2449679,Exact,ARG0003
ARGENTINIA,9000051,TENARIS SIDERCA,7,0,3100,"CAMPANA, BA",-34.1633346,-58.9592643,Approximate,ARG0004
ARGENTINIA,9000081,OSTRILION SA,1,0,40,BUENOS AIRES,-34.6036844,-58.3815591,Exact,ARG0005
ARGENTINIA,9000111,GERDAU SA,5,0,2210,"PEREZ, SANTA FE",-32.9991405,-60.7731686,Exact,ARG0006
ARGENTINIA,9000131,LAMINADOS INDUSTRIALES (BELTRAME),1,0,300,"VILLA CONSTITUCION, SANTA FE",-33.272128,-60.283763,Exact,ARG0007
ARGENTINIA,9000141,ACEROS ZAPLA SA,12,1,1150,"PALPALA, JUJUY",-24.2462749,-65.1981501,Exact,ARG0008
ARGENTINIA,9000161,TERNIUM SIDERAR,18,2,23560,"RAMALLO-SAN NICOLAS, BA",-33.4850695,-60.0045531,Exact,ARG0009
ARGENTINIA,9000162,TERNIUM SIDERAR,5,0,2970,"ENSENADA, BA",31.890521,-116.69226,Approximate,ARG0010
ARGENTINIA,9000163,TERNIUM SIDERAR,2,0,140,"FLORENCIO VARELA, BA",-34.8190176,-58.1991902,Exact,ARG0011
ARGENTINIA,9000165,TERNIUM SIDERAR,1,0,180,"HAEDO, BA",-34.7571027,-58.5561593,Exact,ARG0012
ARGENTINIA,9000166,TERNIUM SIDERAR,2,0,440,"CANNING, BA",-34.8759735,-58.5065143,Exact,ARG0013
BRAZIL,9100111,APERAM SOUTH AMERICA,21,2,5870,"TIMOTEO, MG",-19.530385,-42.644192,Exact,BRA0001
BRAZIL,9100121,GERDAU ACONORTE,8,0,845,"RECIFE, PE",-8.073175,-34.976934,Exact,BRA0002
BRAZIL,9100191,GERDAU ACOMINAS SA,22,2,36163,"OURO BRANCO, MG",-20.544689,-43.755628,Exact,BRA0003
BRAZIL,9100201,THYSSENKRUPP CSA ,8,2,26100,"SANTA CRUZ, RJ",-22.907187,-43.735538,Exact,BRA0004
BRAZIL,9100361,GERDAU USIBA ,6,0,2340,"SIMOES FILHO, BA",-12.84938,-38.433312,Exact,BRA0005
BRAZIL,9100371,VOTORANTIM SIDERURGIA,7,0,2440,"BARRA MANSA, RJ",-22.525002,-44.192582,Exact,BRA0006
BRAZIL,9100381,ARCELORMITTAL ACOS LONGOS,9,1,8700,"MONLEVADE, MG",-19.832289,-43.130496,Exact,BRA0007
BRAZIL,9100383,ARCELORMITTAL ACOS LONGOS,3,0,980,"VITORIA, ES",-20.249613,-40.237528,Exact,BRA0008
BRAZIL,9100401,GERDAU CEARENSE ,3,0,500,"MARACANAU, CE",-3.855628,-38.606408,Exact,BRA0009
BRAZIL,9100414,GERDAU BARAO DE COCAIS,5,2,1210,"BARAO DE COCAIS, MG",-19.937993,-43.480562,Exact,BRA0010
BRAZIL,9100441,USIMINAS,26,2,37661,"CUBATAO, SP",-23.864354,-46.375453,Exact,BRA0011
BRAZIL,9100451,GERDAU COSIGUA,10,0,4580,"SANTA CRUZ, RJ",-22.902097,-43.74962,Exact,BRA0012
BRAZIL,9100452,GERDAU COSIGUA,2,2,230,"CONTAGEM, MG",-19.961966,-44.024426,Exact,BRA0013
BRAZIL,9100461,VALE,1,0,4600,"FABRICA, MG.",-20.418922,-43.877319,Exact,BRA0014
BRAZIL,9100471,ARCELORMITTAL ACOS LONGOS,5,0,4350,"PIRACICABA, SP",-22.697069,-47.657459,Exact,BRA0015
BRAZIL,9100481,VILLARES METALS SA,13,0,410,"SUMARE, SP",-22.803271,-47.20736,Exact,BRA0016
BRAZIL,9100491,SAMARCO MINERACAO,4,0,30500,"PONTA UBU, ES",-20.779552,-40.582788,Exact,BRA0017
BRAZIL,9100512,VALE,2,0,5200,"TUBARAO, VITORIA, ES",-20.27353,-40.244719,Exact,BRA0018
BRAZIL,9100513,VALE,1,0,7000,"SAO LUIS, MARANHAO",-2.565466,-44.344393,Exact,BRA0019
BRAZIL,9100521,CIA. IND. ITAUNENSE,1,0,150,"ITAUNA, MG",-20.057648,-44.606158,Exact,BRA0020
BRAZIL,9100531,VIENA SIDERURGICA SA,4,4,340,"ACAILANDIA, MARANHAO",-4.889582,-47.392827,Exact,BRA0021
BRAZIL,9100561,VALLOUREC TUBOS DO BRASIL,6,2,2800,"BELO HORIZONTE, MG",-19.967629,-44.008963,Exact,BRA0022
BRAZIL,9100581,ARCELORMITTAL ACOS LONGOS,6,2,3030,"JUIZ DE FORA, MG",-21.626611,-43.465373,Exact,BRA0023
BRAZIL,9100591,CIA.SID. NACIONAL,44,3,45360,"VOLTA REDONDA, RJ",-22.51241,-44.111205,Exact,BRA0024
BRAZIL,9100601,CSN-PARANA,4,0,1330,"ARAUCARIA, PARANA",-25.571562,-49.379677,Exact,BRA0025
BRAZIL,9100611,VALE-NIBRASCO,2,0,8600,"TUBARAO, VITORIA, ES",-20.27353,-40.244719,Exact,BRA0026
BRAZIL,9100621,GERDAU DIVINOPOLIS,7,3,2190,"DIVINOPOLIS, MG",-20.151997,-44.87721,Exact,BRA0027
BRAZIL,9100631,VALE-ITABRASCO,1,0,3400,"TUBARAO, VITORIA, ES",-20.27353,-40.244719,Exact,BRA0028
BRAZIL,9100641,GERDAU ACOS ESPECIAIS,7,0,2055,"PIRATINI, CHARQUEADAS, RS",-29.955859,-51.615523,Exact,BRA0029
BRAZIL,9100651,GERDAU GUAIRA,2,0,1020,"ARAUCARIA, PR",-25.564046,-49.421697,Exact,BRA0030
BRAZIL,9100652,GERDAU GUAIRA,1,0,270,"CURITIBA, PR",-25.564054,-49.42139,Exact,BRA0031
BRAZIL,9100661,GERDAU RIOGRANDENSE,7,0,1285,"SAPUCAIA do SUL, RS",-29.814319,-51.175324,Exact,BRA0032
BRAZIL,9100671,VALE-HISPANOBRAS,1,0,3800,"TUBARAO, VITORIA, ES",-20.27353,-40.244719,Exact,BRA0033
BRAZIL,9100681,ARCELORMITTAL TUBARAO,14,3,42744,"VITORIA, ES",-20.249613,-40.237528,Exact,BRA0034
BRAZIL,9100691,USIMINAS,30,3,37945,"IPATINGA, MG",-19.48595,-42.543737,Exact,BRA0035
BRAZIL,9100701,GERDAU ACOS VILLARES SA,1,0,35,"SOROCABA, SP",-23.5015338,-47.4525944,Approximate,BRA0036
BRAZIL,9100702,GERDAU ACOS VILLARES SA,5,0,1600,"MOGI DAS CRUZES,SP",-23.526669,-46.155653,Exact,BRA0037
BRAZIL,9100711,GERDAU ACOS ESPECIAIS,10,0,3780,"PINDAMONHANGABA,SP",-22.898279,-45.352027,Exact,BRA0038
BRAZIL,9100721,COSIPAR,4,4,480,"MARABA CITY, PARA",-5.432496,-49.07869,Exact,BRA0039
BRAZIL,9100722,COSIPAR,2,2,500,"BARCARENA CITY, PARA",-1.550356,-48.736674,Exact,BRA0040
BRAZIL,9100741,SIDERSUL,1,1,75,RIBAS DO RIO PARDO,-20.443546,-53.774033,Exact,BRA0041
BRAZIL,9100761,MANGELS INDUSTIA E COMERCIO LTDA,3,0,44,"S. BERNANDO DO CAMPO, SP",-23.694565,-46.572822,Exact,BRA0042
