uid,latitude,longitude,reported_capacity,num_labelers,plant_type,production_type,plant_area_mean,plant_area_median,plant_area_max,kiln_area_mean,kiln_area_median,kiln_area_max
TUR0023,38.456362,27.263922,,3,Integrated,Dry,243568.540136571,331335.31163656147,359660.9892856602,525.7144863987054,481.42082951835243,752.857109494131
TUR0024,39.944254,33.191786,0.5,3,Integrated,Dry,1206221.858451101,193393.23058580075,3320657.6866351627,284.9005932918597,295.51550812078,335.6153253958648
TUR0025,40.756508,31.783672,,3,Integrated,Dry,209984.5012094768,122713.02875343719,448641.86016468203,318.6589259897679,361.8755848331873,365.89107979453007
TUR0026,41.203344,31.449878,,3,Grinding,Wet,122612.22847541264,51844.63967403588,290792.94431467826,0.0,0.0,0.0
TUR0027,40.04886,32.650947,,3,Integrated,Dry,212903.58017233442,191585.87167933534,394927.1056740649,172.7603351741901,183.95128853866905,184.51325593853426
TUR0028,40.185986,29.22479,,3,Integrated,Dry,146499.26793490755,123499.43138569585,241967.5539525668,22.700747061596726,0.0,68.10224118479017
TUR0029,37.862301,29.37244,,3,Integrated,Dry,286990.883060045,259619.0653995225,519311.7868805693,517.9993193667254,554.4716364766829,583.8939300341431
TUR0031,37.899013,30.492029,,3,Integrated,Dry,206673.89115528393,200554.70479405872,297542.19454341894,311.2796931284034,243.8027104032625,453.19933063155725
TUR0032,41.025718,36.099433,,3,Integrated,Dry,867278.0066354071,146902.26193352856,2343009.122019403,278.66166340208594,268.4050935104967,307.65903847266566
TUR0033,37.938962,32.533761,1.5,3,Integrated,Dry,821260.4597825576,380559.84613274963,2025621.6888622155,392.6514456572662,391.88708427564677,407.67960424050204
TUR0034,37.293693,37.157274,,3,Integrated,Dry,450963.5608645284,402549.45254872297,862448.4154844957,438.81948679213065,452.6268932650538,458.45450256943104
TUR0036,41.318865,31.428304,,3,Grinding,Wet,18605.58444731348,20841.355657207343,21056.895780293493,0.0,0.0,0.0
TUR0039,40.965789,28.669124,,2,Grinding,Wet,35536.14466652636,35536.14466652636,55249.195825651885,0.0,0.0,0.0
TUR0040,41.634894,27.5048,,3,Integrated,Dry,200929.80511553498,187422.27035308903,320377.0139174154,341.1110139255807,330.5206611300016,392.75634159069307
TUR0041,39.607749,27.878935,,3,Integrated,Dry,185551.17060627035,227264.56353918047,242523.00094431604,120.4979952663985,127.48748820552969,141.1754258323853
TUR0043,37.289736,40.269673,,3,Grinding,Wet,82724.34971755577,96716.81813812317,99427.23246785827,0.0,0.0,0.0
TUR0044,38.278508,39.743449,,3,Integrated,Dry,227658.97233955606,289708.70368809305,294458.1273386607,261.90800249977735,270.1761608044225,280.01643875327983
TUR0045,37.068936,37.430184,,3,Integrated,Dry,132874.790542463,174431.10568851532,191026.5037904755,224.6025865339761,237.88462632621054,242.3261536132862
TUR0046,37.962052,41.702529,1.2,3,Grinding,Wet,481346.5892690301,206819.36547174663,1174433.0062197794,0.0,0.0,0.0
TUR0047,38.500626,42.174212,,3,Grinding,Wet,34088.833028541136,41776.48055435115,45019.746931050046,0.0,0.0,0.0
TUR0048,37.276316,38.731672,,3,Integrated,Dry,300935.17629412253,257699.10495994746,566415.9021289401,187.47901654471227,277.4207894369676,285.0162601971692
TUR0050,37.338186,40.802231,,3,Integrated,Dry,437190.8598825391,556580.6160822924,676561.571012583,471.977118877632,414.794577977117,636.6442914272156
TUR0051,36.264312,33.729843,,3,Integrated,Dry,741748.1389429221,395385.705277877,1585628.1441169342,449.42856696704837,483.9103998864787,488.0999329046932
TUR0052,40.781692,29.601777,,3,Integrated,Dry,1065170.2351020942,257056.60442269055,2823835.8611060637,852.3646214756459,891.8096436426927,966.8014958169144
TUR0054,36.932588,36.00214,,3,Integrated,Dry,298917.51577251754,228167.97066433524,496199.53388883953,239.51789674323524,268.0941300509233,289.64928667740315
TUR0055,39.960456,33.144332,,3,Integrated,Dry,199273.06342422366,259366.73167937732,326581.0303255836,148.95185812326383,150.82092963361367,194.50627821449177
TUR0056,38.956061,35.036251,,3,Grinding,Wet,65306.67744279896,52529.770739881984,117012.81746714782,0.0,0.0,0.0
TUR0057,39.69594,34.674394,,3,Integrated,Dry,320596.2858644492,69402.04557696622,851423.5920747172,268.60364419533994,269.67453990773845,308.65282178459057
TUR0058,39.722346,36.938372,,3,Integrated,Dry,283197.4783577329,103071.3540039713,651120.486623797,364.068061703451,401.5564179189513,521.1342677925029
TUR0059,41.294214,36.257755,,3,Grinding,Wet,45444.53298877453,45524.987575893756,45731.25384962191,0.0,0.0,0.0
TUR0060,40.564215,34.98332,,3,Integrated,Dry,107833.73932270365,103614.29639634474,121950.57733833762,233.9026961381669,255.8842224267761,289.2296350746372
TUR0061,38.892444,41.568589,,3,Integrated,Dry,258006.79288247466,209672.69632738037,441736.35416588746,247.17524618052687,275.04159859161035,308.0332575862889
TUR0062,40.575669,43.007643,0.596,3,Integrated,Dry,220398.5191538005,56153.36886880837,566010.5011467474,177.4713954769926,170.0084985987065,198.74395337349347
TUR0063a,38.663862,39.235352,,3,Integrated,Dry,238802.78169800644,300498.8264464164,315407.00423149305,235.04375282132233,244.23423369389403,257.12606816467843
TUR0063b,38.454928,38.727917,,3,Integrated,Dry,304868.57016642357,201246.02712869467,562863.9906662921,288.14496506478844,282.0331536609136,323.81890306102906
TUR0064,38.427047,27.217029,2.3,3,Integrated,Dry,230778.01453607794,218317.86040266242,259683.54094499996,515.857743373774,549.2724362680663,621.5450967246832
TUR0065,41.79704,26.702448,2.1,3,Integrated,Dry,201646.88441084174,152992.62101824093,350038.9595178404,208.57647012287396,206.85298752477829,280.39881691574976
TUR0066,37.694944,38.086389,,3,Integrated,Dry,181419.30885187967,207111.0088503481,247188.10891919947,319.8222608133989,362.146336302228,369.99655514515655
TUR0067,37.351009,37.162784,,3,Integrated,Dry,302749.84419397614,320551.9828422903,326432.03440490295,391.30150899292926,353.39587954913975,510.4456151902187
TUR0068,38.8574,35.765596,,3,Integrated,Dry,242271.17549323116,254322.67905221367,254460.62115814097,212.48481081021148,211.1055780055021,239.16460509189494
TUR0069,39.83764,30.299628,,3,Integrated,Dry,235643.6601955753,220627.86149154033,295556.59881772305,307.65916007590135,239.41885974478757,477.418199363305
TUR0070,39.964066,33.134488,,3,Grinding,Wet,74944.16521581114,90714.45604894776,92274.54069467343,0.0,0.0,0.0
TUR0071,36.868839,34.761953,,3,Integrated,Dry,436291.51196905266,287774.6356989939,894273.5281483012,770.4697719467559,685.06688524177,1002.8158956020515
TUR0072,37.947507,34.684355,,3,Integrated,Dry,128560.0383749597,96843.58131240992,263260.5372978537,178.81509506651798,174.12564079889881,226.61370794659322
TUR0073,41.107528,37.324142,,3,Integrated,Dry,176828.71610613514,157405.49349354114,224417.97740013147,271.037968484638,263.9306266377834,295.5585326044276
TUR0074,36.79937,37.020293,,3,Integrated,Dry,138663.4595698197,138023.80634598478,187230.98523279562,122.80769446705881,180.4814889770551,187.94159442412132
TUR0075,39.182334,27.498992,,3,Integrated,Dry,200385.74465401843,197821.0341522522,216501.51418774278,191.10581604532146,191.50060635613593,192.46492084376317
TUR0076,39.585165,43.901166,,3,Integrated,Dry,205398.91919052543,204634.5361187823,223188.53103564598,190.92437114325745,266.8341920868805,305.93892134289183
TUR0077,40.848888,29.457474,,3,Grinding,Wet,21742.47365167586,19322.08853347986,31785.79064096552,0.0,0.0,0.0
TUR0078,41.630907,27.686888,,3,Integrated,Dry,207515.82909989805,136511.003604699,451001.182733628,339.4051584824103,341.3161154123385,373.12227167723546
TWN0001,24.721512,121.138184,,3,Integrated,Dry,128943.90272604495,116967.70063760912,161862.33078128455,264.33594668026814,182.57558695155672,495.0800617447853
TWN0002,24.133832,121.636743,,3,Integrated,Dry,234489.29106719524,241297.8575954051,273027.346204911,519.558252472987,706.9996099683848,851.6751474505762
TWN0010,24.516055,121.825228,,3,Grinding,Dry,157125.8064149392,158692.6858874721,180408.9333384895,74.16662326562378,0.0,222.49986979687137
TWN0012,24.305891,121.753512,,3,Integrated,Dry,201407.60485608934,202337.49164759018,205097.34779532565,150.49401935250845,0.0,451.4820580575253
TWN0013,24.009607,121.637525,,3,Integrated,Dry,167597.47278818872,208051.65018049776,211154.6445669685,203.29442710463832,271.59257981557863,338.2907014983363
TWN0014,24.586075,121.851615,,3,Integrated,Dry,211910.71990865667,242472.51506416622,245858.50710057927,508.4902650873137,432.3319193326213,712.1510812731917
TZA0001,-7.030308,39.269515,,3,Grinding,Dry,91977.29816881199,95769.51801582407,105313.8066026873,8.15439137610693,0.0,24.46317412832079
TZA0002,-5.101412,39.021158,,3,Integrated,Dry,213841.82553059494,123869.2312468364,410579.55985458725,359.5705387091744,313.20898680871085,534.8647796860657
TZA0003,-10.258078,40.038862,3.0,3,Grinding,Dry,910970.9220810436,642200.0293899819,1493450.038740741,38.24178570697794,0.0,114.72535712093384
TZA0004,-6.994862,39.522639,,3,Integrated,Dry,138004.86342386436,137589.0273992189,201539.3147961963,160.4894345458771,145.80239071126712,230.18818230468972
TZA0006,-8.942343,33.241146,,3,Integrated,Dry,241070.03183791618,240204.64669236343,243909.51077552268,197.6387023731708,170.8378147957363,280.9011662129563
TZA0007,-5.107863,38.996714,,3,Integrated,Dry,352265.4412656626,356060.39926469885,360249.6580509646,534.4829651067976,341.6967260947781,928.3469777905166
TZA0008,-6.662689,39.166959,2.0,3,Integrated,Dry,363646.99341198546,387556.20844036754,398427.99809689587,380.5902331486545,306.1596442185893,546.3234471423133
UGA0001,0.291484,30.181853,,3,Integrated,Dry,191933.0037489062,206687.97230463894,228077.15863333765,401.06935419181406,384.7856423659769,510.87296587651986
UGA0003,0.660021,34.156213,,3,Grinding,Dry,310932.3848347117,249400.98672984936,595844.9287223438,0.0,0.0,0.0
UGA0004,0.751299,34.179319,,3,Grinding,Wet,80804.10878167456,58076.1301529948,130578.29558693546,0.0,0.0,0.0
UGA0005,0.386128,32.854014,,3,Grinding,Wet,121499.4667833277,79769.06194881782,216167.58756894583,0.0,0.0,0.0
UKR0001,44.773711,33.862199,,3,Integrated,Dry,763111.2965776991,969688.6479936143,1269755.4697265755,835.6746256526046,882.5305031078486,888.880513425145
UKR0005,49.495188,36.74199,4.447,3,Integrated,Wet,1002309.7131420226,1145393.2298634732,1731165.8264340688,5232.401857432731,5295.119500058156,6336.117651090933
UKR0006,48.524961,34.583111,,3,Integrated,Wet,167293.3368306601,202356.35933162918,226613.11270629865,987.1238000545218,996.3803514306685,1007.884342593028
UKR0007,47.872741,33.440124,,3,Integrated,Dry,761709.1963089941,1000212.4402237459,1222284.430884716,424.60856677937255,320.3431984358987,651.519354629974
UKR0008,47.834325,38.479859,,3,Integrated,Wet,478775.814903689,524144.03389216505,828189.7678076046,3629.572686554881,4165.559860031428,4339.540473992219
UKR0009,48.97671,24.710875,,3,Integrated,Dry,643612.9524710668,250782.09162904642,1596271.6826090706,630.1474961474306,613.2678678187966,767.5065429192869
UKR0010,46.506998,30.675359,,3,Grinding,Wet,139830.87392149196,181639.58001452815,199311.54188033342,0.0,0.0,0.0
UKR0011,49.518095,23.948406,,3,Integrated,Wet,699440.1032514586,815852.8663094345,1246882.987045101,2217.4632065243854,2098.838106605899,2894.3135096180113
UKR0012,48.748587,26.604646,,3,Integrated,Dry,1137227.4591109434,1191059.9829838767,1516856.1814319538,1133.9490127862946,687.1884129418909,2312.7219619667057
UKR0014,50.545261,26.260335,,3,Integrated,Dry,713127.6251768868,899770.5902849431,1181434.1980517837,2428.903938221969,2581.5736979782473,2822.414222287048
UKR0015,47.172149,31.758953,,3,Integrated,Dry,519270.75090736937,616204.5285159067,851976.2887650363,2110.9521351723174,2093.118816329863,2170.6461056479243
UKR0016,48.730626,37.544124,0.725,3,Integrated,Dry,252264.8556533751,304745.6274175067,420958.89835358714,263.2605174903779,322.6292955081269,467.15225696300666
URY0001,-34.400505,-55.284705,,3,Integrated,Dry,196878.6195492264,158553.44263599065,386567.16260585777,148.12696787526843,128.82318679583565,194.86808868063312
URY0002,-32.26368,-58.077014,,3,Integrated,Dry,198155.38811985197,273907.29730970407,282643.5928028441,290.78108881412385,375.3648495890227,496.97841685334885
URY0004,-34.841894,-56.218247,,3,Grinding,Wet,35531.3308614142,44071.41475748967,48178.452674356835,0.0,0.0,0.0
USA0001,29.611942,-98.374994,,2,Grinding,Dry,104780.33495552833,104780.33495552833,188221.85856343963,0.0,0.0,0.0
USA0002,28.760848,-82.025558,1.2,3,Integrated,Dry,72432.94058762664,41557.39806830917,150095.166182164,166.29328098863883,171.43360129668872,199.72930655292805
USA0003,40.794893,-79.699466,,3,Integrated,Wet,36069.70610349886,39791.75636642794,41268.58967319348,481.6152969913024,476.28321918579593,531.0341600565004
USA0004,37.698646,-95.460495,,3,Integrated,Dry,179519.06786320443,214790.1553926406,219416.19008079474,109.85666077725863,121.74489738213259,132.54020183563065
USA0005,46.543461,-111.922081,,3,Integrated,Dry,38817.01942080381,41348.06958488721,45780.248629256275,431.45705730525435,469.4207916313411,512.523382790825
USA0006,44.542712,-117.42168,,3,Integrated,Dry,76119.56598139825,54809.728981469336,129149.87390413246,196.86387948551666,217.8171211015057,220.13113813967655
USA0007,33.694814,-94.420652,,3,Integrated,Dry,193438.1932568349,217113.8942179553,247955.9915440106,95.9058530710423,111.95409485251396,175.76346436061294
USA0010,41.006191,-96.15416,,3,Integrated,Dry,111876.96538943824,89624.20068758164,192980.03731247468,346.51064951399144,391.3968977209073,392.41974390465253
USA0011,39.563831,-112.197506,,3,Integrated,Dry,50262.493242589786,50605.61366887795,67857.87419877217,102.86439857614464,109.75830896219043,119.25563187492686
USA0012,47.568137,-122.342701,,3,Integrated,Dry,83101.28015136499,80797.77673976187,92921.57583030013,290.88824980510367,283.95345223402614,448.05472643974014
USA0013,32.520953,-97.006754,,2,Integrated,,80279.61152333685,80279.61152333685,85202.12199072028,482.3264773020879,482.3264773020879,751.8915450049135
USA0014,37.267699,-89.537885,,3,Integrated,Dry,108271.91940335245,126747.8810545862,149954.2492595105,68.7371449446741,100.45873632815085,105.75269850587145
USA0015,35.101255,-85.34367,,3,Integrated,Dry,127275.90992428565,144603.54833547867,155980.275669162,122.24051457520876,130.128940208023,136.3468745273428
USA0016,38.181745,-90.337427,,3,Integrated,Dry,295319.005956893,359266.96538278845,376259.22471322556,278.5009741602097,279.62171508087806,291.39726067164577
USA0017,39.610783,-86.879397,,3,Grinding,Wet,45510.81598110592,47466.12334643755,57774.47980705138,0.0,0.0,0.0
USA0018,32.246956,-100.457576,,2,Integrated,Dry,101911.93201938963,101911.93201938963,105298.05110452026,376.42641013502003,376.42641013502003,633.1857999181323
USA0020,36.272283,-95.223425,,2,Grinding,,189072.60768056556,189072.60768056556,197232.9446169296,0.0,0.0,0.0
USA0021,40.750707,-75.271596,,3,Integrated,Dry,140231.78053197247,95072.38139762652,233019.36341150975,268.86434268107615,246.28150033897637,326.2980776289012
USA0022,44.084275,-69.157138,0.7,2,,,120845.98738504891,120845.98738504891,168662.7284571383,143.01442310774792,143.01442310774792,286.02884621549583
USA0023,45.946617,-111.474759,,3,Integrated,Dry,178189.78872184138,192942.1540911685,197992.65170199695,608.5156097669546,604.669548704911,634.0660694447549
USA0024,34.608111,-117.336373,,2,,Dry,252240.61529086292,252240.61529086292,315748.3734061784,134.11882648317987,134.11882648317987,268.23765296635975
USA0026,35.029722,-118.314341,,2,Grinding,Dry,209971.453946529,209971.453946529,294125.31132272136,0.0,0.0,0.0
USA0027,32.410114,-111.151751,,2,Grinding,Dry,263053.9342210654,263053.9342210654,340553.9046012743,0.0,0.0,0.0
USA0028,29.546941,-98.420966,,2,Grinding,,208250.51769134004,208250.51769134004,230186.6466539455,0.0,0.0,0.0
USA0029,33.823833,-84.469475,,3,Grinding,Wet,131202.17128932397,138488.5368530257,141676.2093543872,0.0,0.0,0.0
USA0030,33.103637,-86.79896,,3,Integrated,Dry,300827.3431935002,320477.3011584525,364527.5385478598,439.0989158273644,483.60491434263815,532.4296612685806
USA0031,29.690855,-82.581724,,3,Integrated,Dry,142838.8925669244,131827.1139070591,174512.65641226305,222.36188817344677,189.60503442113927,347.546719017682
USA0032,33.226276,-80.452378,,2,,Dry,233064.60351933265,233064.60351933265,311422.92310857645,63.11416921877345,63.11416921877345,126.2283384375469
USA0033,27.637094,-82.560302,,2,Grinding,Wet,148373.9478480326,148373.9478480326,217650.18033269988,0.0,0.0,0.0
USA0034,27.9358,-82.442202,,2,Grinding,Wet,179192.11401673144,179192.11401673144,180294.7778502146,0.0,0.0,0.0
USA0035,28.582321,-82.430867,,2,Integrated,Dry,68529.66379243248,68529.66379243248,137059.32758486495,0.0,0.0,0.0
USA0036,32.415567,-83.633103,,2,Grinding,Dry,68323.10882100128,68323.10882100128,83368.13890999644,0.0,0.0,0.0
USA0037,32.51394,-87.814993,,2,Grinding,Dry,64064.83228678237,64064.83228678237,97715.54350242145,0.0,0.0,0.0
USA0038,39.77833,-83.965789,,3,Integrated,Dry,101993.40109511238,127427.15665027585,158507.03263179117,253.1790133264562,251.09273241929586,273.24871253126025
USA0039,36.022556,-83.834219,,3,Grinding,Dry,60590.06858656303,48378.807760875105,133391.39799881398,0.0,0.0,0.0
USA0040,40.202578,-105.23641,,3,Integrated,Dry,89159.37486198821,102596.02023816892,116827.81966562536,149.6653669230032,163.05203836629443,171.71093057259944
USA0041,25.785919,-80.420227,,3,Grinding,Dry,81649.23300961163,73412.71091286479,152897.33302703322,0.0,0.0,0.0
USA0042,29.673765,-98.184297,,3,Integrated,Dry,243529.00067165773,265737.06734334584,306749.2628430582,138.50367370601833,127.0499345198406,186.89204543396158
USA0043,31.74675,-102.546613,,3,Integrated,Dry,139832.93823521878,158309.92412317087,167627.69577631663,501.6967309305593,521.6762541732685,582.057565687455
